GEO_id,GEO_id2,GEO_display_label,VD01
1400000US48201310200,48201310200,"Census Tract 3102, Harris County, Texas",1191
1400000US48201310300,48201310300,"Census Tract 3103, Harris County, Texas",5999
1400000US48201310400,48201310400,"Census Tract 3104, Harris County, Texas",4748
1400000US48201310500,48201310500,"Census Tract 3105, Harris County, Texas",5685
1400000US48201310600,48201310600,"Census Tract 3106, Harris County, Texas",6785
1400000US48201310700,48201310700,"Census Tract 3107, Harris County, Texas",4565
1400000US48201310800,48201310800,"Census Tract 3108, Harris County, Texas",3580
1400000US48201310900,48201310900,"Census Tract 3109, Harris County, Texas",6826
1400000US48201311000,48201311000,"Census Tract 3110, Harris County, Texas",8539
1400000US48201311100,48201311100,"Census Tract 3111, Harris County, Texas",7147
1400000US48201311200,48201311200,"Census Tract 3112, Harris County, Texas",4777
1400000US48201311300,48201311300,"Census Tract 3113, Harris County, Texas",5269
1400000US48201311400,48201311400,"Census Tract 3114, Harris County, Texas",1884
1400000US48201311500,48201311500,"Census Tract 3115, Harris County, Texas",7850
1400000US48201311600,48201311600,"Census Tract 3116, Harris County, Texas",6118
1400000US48201311700,48201311700,"Census Tract 3117, Harris County, Texas",5169
1400000US48201311800,48201311800,"Census Tract 3118, Harris County, Texas",4954
1400000US48201311900,48201311900,"Census Tract 3119, Harris County, Texas",2782
1400000US48201312000,48201312000,"Census Tract 3120, Harris County, Texas",2130
1400000US48201312100,48201312100,"Census Tract 3121, Harris County, Texas",2164
1400000US48201312200,48201312200,"Census Tract 3122, Harris County, Texas",2676
1400000US48201312300,48201312300,"Census Tract 3123, Harris County, Texas",2569
1400000US48201312400,48201312400,"Census Tract 3124, Harris County, Texas",2592
1400000US48201312500,48201312500,"Census Tract 3125, Harris County, Texas",2383
1400000US48201312600,48201312600,"Census Tract 3126, Harris County, Texas",4771
1400000US48201312700,48201312700,"Census Tract 3127, Harris County, Texas",2300
1400000US48201312800,48201312800,"Census Tract 3128, Harris County, Texas",2612
1400000US48201312900,48201312900,"Census Tract 3129, Harris County, Texas",4021
1400000US48201313000,48201313000,"Census Tract 3130, Harris County, Texas",2634
1400000US48201313100,48201313100,"Census Tract 3131, Harris County, Texas",1651
1400000US48201313200,48201313200,"Census Tract 3132, Harris County, Texas",3970
1400000US48201313300,48201313300,"Census Tract 3133, Harris County, Texas",3204
1400000US48201313400,48201313400,"Census Tract 3134, Harris County, Texas",2640
1400000US48201313500,48201313500,"Census Tract 3135, Harris County, Texas",2556
1400000US48201313600,48201313600,"Census Tract 3136, Harris County, Texas",4423
1400000US48201313700,48201313700,"Census Tract 3137, Harris County, Texas",2619
1400000US48201313800,48201313800,"Census Tract 3138, Harris County, Texas",4074
1400000US48201313900,48201313900,"Census Tract 3139, Harris County, Texas",2856
1400000US48201314000,48201314000,"Census Tract 3140, Harris County, Texas",9967
1400000US48201314100,48201314100,"Census Tract 3141, Harris County, Texas",2398
1400000US48201314200,48201314200,"Census Tract 3142, Harris County, Texas",3
1400000US48201314300,48201314300,"Census Tract 3143, Harris County, Texas",4497
1400000US48201320100,48201320100,"Census Tract 3201, Harris County, Texas",2921
1400000US48201320200,48201320200,"Census Tract 3202, Harris County, Texas",6981
1400000US48201320300,48201320300,"Census Tract 3203, Harris County, Texas",1877
1400000US48201320400,48201320400,"Census Tract 3204, Harris County, Texas",1
1400000US48201320500,48201320500,"Census Tract 3205, Harris County, Texas",4392
1400000US48201320600,48201320600,"Census Tract 3206, Harris County, Texas",8039
1400000US48201320700,48201320700,"Census Tract 3207, Harris County, Texas",3602
1400000US48201320800,48201320800,"Census Tract 3208, Harris County, Texas",5320
1400000US48201320900,48201320900,"Census Tract 3209, Harris County, Texas",7211
1400000US48201321000,48201321000,"Census Tract 3210, Harris County, Texas",6974
1400000US48201321100,48201321100,"Census Tract 3211, Harris County, Texas",3645
1400000US48201321200,48201321200,"Census Tract 3212, Harris County, Texas",2734
1400000US48201321300,48201321300,"Census Tract 3213, Harris County, Texas",5585
1400000US48201321400,48201321400,"Census Tract 3214, Harris County, Texas",8251
1400000US48201321500,48201321500,"Census Tract 3215, Harris County, Texas",2262
1400000US48201321600,48201321600,"Census Tract 3216, Harris County, Texas",5835
1400000US48201321700,48201321700,"Census Tract 3217, Harris County, Texas",2839
1400000US48201321800,48201321800,"Census Tract 3218, Harris County, Texas",4057
1400000US48201321900,48201321900,"Census Tract 3219, Harris County, Texas",5705
1400000US48201322000,48201322000,"Census Tract 3220, Harris County, Texas",6045
1400000US48201322100,48201322100,"Census Tract 3221, Harris County, Texas",4027
1400000US48201322200,48201322200,"Census Tract 3222, Harris County, Texas",1821
1400000US48201322300,48201322300,"Census Tract 3223, Harris County, Texas",1206
1400000US48201322400,48201322400,"Census Tract 3224, Harris County, Texas",5110
1400000US48201322500,48201322500,"Census Tract 3225, Harris County, Texas",47
1400000US48201322600,48201322600,"Census Tract 3226, Harris County, Texas",4923
1400000US48201322700,48201322700,"Census Tract 3227, Harris County, Texas",7442
1400000US48201322800,48201322800,"Census Tract 3228, Harris County, Texas",6506
1400000US48201322900,48201322900,"Census Tract 3229, Harris County, Texas",4119
1400000US48201323000,48201323000,"Census Tract 3230, Harris County, Texas",7125
1400000US48201323100,48201323100,"Census Tract 3231, Harris County, Texas",3476
1400000US48201323200,48201323200,"Census Tract 3232, Harris County, Texas",5233
1400000US48201323300,48201323300,"Census Tract 3233, Harris County, Texas",3421
1400000US48201323400,48201323400,"Census Tract 3234, Harris County, Texas",6714
1400000US48201323500,48201323500,"Census Tract 3235, Harris County, Texas",4965
1400000US48201323600,48201323600,"Census Tract 3236, Harris County, Texas",6507
1400000US48201323700,48201323700,"Census Tract 3237, Harris County, Texas",7117
1400000US48201323800,48201323800,"Census Tract 3238, Harris County, Texas",8101
1400000US48201323900,48201323900,"Census Tract 3239, Harris County, Texas",3419
1400000US48201324000,48201324000,"Census Tract 3240, Harris County, Texas",3825
1400000US48201330100,48201330100,"Census Tract 3301, Harris County, Texas",11632
1400000US48201330200,48201330200,"Census Tract 3302, Harris County, Texas",2881
1400000US48201330300,48201330300,"Census Tract 3303, Harris County, Texas",8347
1400000US48201330400,48201330400,"Census Tract 3304, Harris County, Texas",3764
1400000US48201330500,48201330500,"Census Tract 3305, Harris County, Texas",4249
1400000US48201330600,48201330600,"Census Tract 3306, Harris County, Texas",5992
1400000US48201330700,48201330700,"Census Tract 3307, Harris County, Texas",5605
1400000US48201330800,48201330800,"Census Tract 3308, Harris County, Texas",2773
1400000US48201330900,48201330900,"Census Tract 3309, Harris County, Texas",3410
1400000US48201331000,48201331000,"Census Tract 3310, Harris County, Texas",4
1400000US48201331100,48201331100,"Census Tract 3311, Harris County, Texas",3182
1400000US48201331200,48201331200,"Census Tract 3312, Harris County, Texas",2715
1400000US48201331300,48201331300,"Census Tract 3313, Harris County, Texas",4735
1400000US48201331400,48201331400,"Census Tract 3314, Harris County, Texas",2601
1400000US48201331500,48201331500,"Census Tract 3315, Harris County, Texas",6180
1400000US48201331600,48201331600,"Census Tract 3316, Harris County, Texas",8787
1400000US48201331700,48201331700,"Census Tract 3317, Harris County, Texas",4229
1400000US48201331800,48201331800,"Census Tract 3318, Harris County, Texas",2751
1400000US48201331900,48201331900,"Census Tract 3319, Harris County, Texas",3460
1400000US48201332000,48201332000,"Census Tract 3320, Harris County, Texas",5720
1400000US48201332100,48201332100,"Census Tract 3321, Harris County, Texas",3016
1400000US48201332200,48201332200,"Census Tract 3322, Harris County, Texas",5206
1400000US48201332300,48201332300,"Census Tract 3323, Harris County, Texas",3045
1400000US48201332400,48201332400,"Census Tract 3324, Harris County, Texas",4480
1400000US48201332500,48201332500,"Census Tract 3325, Harris County, Texas",3190
1400000US48201332600,48201332600,"Census Tract 3326, Harris County, Texas",6087
1400000US48201332700,48201332700,"Census Tract 3327, Harris County, Texas",2805
1400000US48201332800,48201332800,"Census Tract 3328, Harris County, Texas",5027
1400000US48201332900,48201332900,"Census Tract 3329, Harris County, Texas",5632
1400000US48201333000,48201333000,"Census Tract 3330, Harris County, Texas",3313
1400000US48201333100,48201333100,"Census Tract 3331, Harris County, Texas",3291
1400000US48201333200,48201333200,"Census Tract 3332, Harris County, Texas",11643
1400000US48201333300,48201333300,"Census Tract 3333, Harris County, Texas",5567
1400000US48201333400,48201333400,"Census Tract 3334, Harris County, Texas",34
1400000US48201333500,48201333500,"Census Tract 3335, Harris County, Texas",6820
1400000US48201333600,48201333600,"Census Tract 3336, Harris County, Texas",3094
1400000US48201333700,48201333700,"Census Tract 3337, Harris County, Texas",2571
1400000US48201333800,48201333800,"Census Tract 3338, Harris County, Texas",8173
1400000US48201333900,48201333900,"Census Tract 3339, Harris County, Texas",6944
1400000US48201334000,48201334000,"Census Tract 3340, Harris County, Texas",9155
1400000US48201340100,48201340100,"Census Tract 3401, Harris County, Texas",2728
1400000US48201340200,48201340200,"Census Tract 3402, Harris County, Texas",10048
1400000US48201340300,48201340300,"Census Tract 3403, Harris County, Texas",11250
1400000US48201340400,48201340400,"Census Tract 3404, Harris County, Texas",1496
1400000US48201340500,48201340500,"Census Tract 3405, Harris County, Texas",6423
1400000US48201340600,48201340600,"Census Tract 3406, Harris County, Texas",2647
1400000US48201340700,48201340700,"Census Tract 3407, Harris County, Texas",7571
1400000US48201340800,48201340800,"Census Tract 3408, Harris County, Texas",6420
1400000US48201340900,48201340900,"Census Tract 3409, Harris County, Texas",4151
1400000US48201341000,48201341000,"Census Tract 3410, Harris County, Texas",6021
1400000US48201341100,48201341100,"Census Tract 3411, Harris County, Texas",3348
1400000US48201341200,48201341200,"Census Tract 3412, Harris County, Texas",7521
1400000US48201341300,48201341300,"Census Tract 3413, Harris County, Texas",6882
1400000US48201341400,48201341400,"Census Tract 3414, Harris County, Texas",5396
1400000US48201341500,48201341500,"Census Tract 3415, Harris County, Texas",8139
1400000US48201341600,48201341600,"Census Tract 3416, Harris County, Texas",5267
1400000US48201341700,48201341700,"Census Tract 3417, Harris County, Texas",3011
1400000US48201341800,48201341800,"Census Tract 3418, Harris County, Texas",1889
1400000US48201341900,48201341900,"Census Tract 3419, Harris County, Texas",92
1400000US48201342000,48201342000,"Census Tract 3420, Harris County, Texas",8635
1400000US48201342100,48201342100,"Census Tract 3421, Harris County, Texas",4098
1400000US48201342200,48201342200,"Census Tract 3422, Harris County, Texas",4987
1400000US48201342300,48201342300,"Census Tract 3423, Harris County, Texas",6240
1400000US48201342400,48201342400,"Census Tract 3424, Harris County, Texas",2943
1400000US48201342500,48201342500,"Census Tract 3425, Harris County, Texas",6099
1400000US48201342600,48201342600,"Census Tract 3426, Harris County, Texas",536
1400000US48201342700,48201342700,"Census Tract 3427, Harris County, Texas",5252
1400000US48201342800,48201342800,"Census Tract 3428, Harris County, Texas",5065
1400000US48201342900,48201342900,"Census Tract 3429, Harris County, Texas",5855
1400000US48201343000,48201343000,"Census Tract 3430, Harris County, Texas",6272
1400000US48201343100,48201343100,"Census Tract 3431, Harris County, Texas",4247
1400000US48201343200,48201343200,"Census Tract 3432, Harris County, Texas",4054
1400000US48201343300,48201343300,"Census Tract 3433, Harris County, Texas",8595
1400000US48201343400,48201343400,"Census Tract 3434, Harris County, Texas",2927
1400000US48201343500,48201343500,"Census Tract 3435, Harris County, Texas",3079
1400000US48201350100,48201350100,"Census Tract 3501, Harris County, Texas",3635
1400000US48201350200,48201350200,"Census Tract 3502, Harris County, Texas",8572
1400000US48201350300,48201350300,"Census Tract 3503, Harris County, Texas",6290
1400000US48201350400,48201350400,"Census Tract 3504, Harris County, Texas",5571
1400000US48201350500,48201350500,"Census Tract 3505, Harris County, Texas",5551
1400000US48201350600,48201350600,"Census Tract 3506, Harris County, Texas",10890
1400000US48201350700,48201350700,"Census Tract 3507, Harris County, Texas",2458
1400000US48201350800,48201350800,"Census Tract 3508, Harris County, Texas",8283
1400000US48201410100,48201410100,"Census Tract 4101, Harris County, Texas",1756
1400000US48201410200,48201410200,"Census Tract 4102, Harris County, Texas",2942
1400000US48201410300,48201410300,"Census Tract 4103, Harris County, Texas",2788
1400000US48201410400,48201410400,"Census Tract 4104, Harris County, Texas",5874
1400000US48201410500,48201410500,"Census Tract 4105, Harris County, Texas",3932
1400000US48201410600,48201410600,"Census Tract 4106, Harris County, Texas",2327
1400000US48201410700,48201410700,"Census Tract 4107, Harris County, Texas",6170
1400000US48201410800,48201410800,"Census Tract 4108, Harris County, Texas",4071
1400000US48201410900,48201410900,"Census Tract 4109, Harris County, Texas",2824
1400000US48201411000,48201411000,"Census Tract 4110, Harris County, Texas",3229
1400000US48201411100,48201411100,"Census Tract 4111, Harris County, Texas",3309
1400000US48201411200,48201411200,"Census Tract 4112, Harris County, Texas",1882
1400000US48201411300,48201411300,"Census Tract 4113, Harris County, Texas",3972
1400000US48201411400,48201411400,"Census Tract 4114, Harris County, Texas",2949
1400000US48201411500,48201411500,"Census Tract 4115, Harris County, Texas",7340
1400000US48201411600,48201411600,"Census Tract 4116, Harris County, Texas",2201
1400000US48201411700,48201411700,"Census Tract 4117, Harris County, Texas",2227
1400000US48201411800,48201411800,"Census Tract 4118, Harris County, Texas",4213
1400000US48201411900,48201411900,"Census Tract 4119, Harris County, Texas",3780
1400000US48201412000,48201412000,"Census Tract 4120, Harris County, Texas",2926
1400000US48201412100,48201412100,"Census Tract 4121, Harris County, Texas",979
1400000US48201412200,48201412200,"Census Tract 4122, Harris County, Texas",5143
1400000US48201412300,48201412300,"Census Tract 4123, Harris County, Texas",6473
1400000US48201412400,48201412400,"Census Tract 4124, Harris County, Texas",4329
1400000US48201412500,48201412500,"Census Tract 4125, Harris County, Texas",1546
1400000US48201412600,48201412600,"Census Tract 4126, Harris County, Texas",3409
1400000US48201412700,48201412700,"Census Tract 4127, Harris County, Texas",3033
1400000US48201412800,48201412800,"Census Tract 4128, Harris County, Texas",4330
1400000US48201412900,48201412900,"Census Tract 4129, Harris County, Texas",3252
1400000US48201413000,48201413000,"Census Tract 4130, Harris County, Texas",3259
1400000US48201413100,48201413100,"Census Tract 4131, Harris County, Texas",2799
1400000US48201413200,48201413200,"Census Tract 4132, Harris County, Texas",4646
1400000US48201413300,48201413300,"Census Tract 4133, Harris County, Texas",6175
1400000US48201420100,48201420100,"Census Tract 4201, Harris County, Texas",2685
1400000US48201420200,48201420200,"Census Tract 4202, Harris County, Texas",2836
1400000US48201420300,48201420300,"Census Tract 4203, Harris County, Texas",2954
1400000US48201420400,48201420400,"Census Tract 4204, Harris County, Texas",3572
1400000US48201420500,48201420500,"Census Tract 4205, Harris County, Texas",5074
1400000US48201420600,48201420600,"Census Tract 4206, Harris County, Texas",2367
1400000US48201420700,48201420700,"Census Tract 4207, Harris County, Texas",3333
1400000US48201420800,48201420800,"Census Tract 4208, Harris County, Texas",2576
1400000US48201420900,48201420900,"Census Tract 4209, Harris County, Texas",5963
1400000US48201421000,48201421000,"Census Tract 4210, Harris County, Texas",2316
1400000US48201421100,48201421100,"Census Tract 4211, Harris County, Texas",8341
1400000US48201421200,48201421200,"Census Tract 4212, Harris County, Texas",9433
1400000US48201421300,48201421300,"Census Tract 4213, Harris County, Texas",6891
1400000US48201421400,48201421400,"Census Tract 4214, Harris County, Texas",13701
1400000US48201421500,48201421500,"Census Tract 4215, Harris County, Texas",6748
1400000US48201421600,48201421600,"Census Tract 4216, Harris County, Texas",6883
1400000US48201421700,48201421700,"Census Tract 4217, Harris County, Texas",4913
1400000US48201421800,48201421800,"Census Tract 4218, Harris County, Texas",5043
1400000US48201421900,48201421900,"Census Tract 4219, Harris County, Texas",2781
1400000US48201422000,48201422000,"Census Tract 4220, Harris County, Texas",2609
1400000US48201422100,48201422100,"Census Tract 4221, Harris County, Texas",5507
1400000US48201422200,48201422200,"Census Tract 4222, Harris County, Texas",5820
1400000US48201422300,48201422300,"Census Tract 4223, Harris County, Texas",9916
1400000US48201422400,48201422400,"Census Tract 4224, Harris County, Texas",10497
1400000US48201422500,48201422500,"Census Tract 4225, Harris County, Texas",7299
1400000US48201422600,48201422600,"Census Tract 4226, Harris County, Texas",7028
1400000US48201422700,48201422700,"Census Tract 4227, Harris County, Texas",8148
1400000US48201422800,48201422800,"Census Tract 4228, Harris County, Texas",5404
1400000US48201422900,48201422900,"Census Tract 4229, Harris County, Texas",5004
1400000US48201423000,48201423000,"Census Tract 4230, Harris County, Texas",5488
1400000US48201423100,48201423100,"Census Tract 4231, Harris County, Texas",3151
1400000US48201423200,48201423200,"Census Tract 4232, Harris County, Texas",10013
1400000US48201423300,48201423300,"Census Tract 4233, Harris County, Texas",9023
1400000US48201423400,48201423400,"Census Tract 4234, Harris County, Texas",9245
1400000US48201423500,48201423500,"Census Tract 4235, Harris County, Texas",1691
1400000US48201423600,48201423600,"Census Tract 4236, Harris County, Texas",6656
1400000US48201430100,48201430100,"Census Tract 4301, Harris County, Texas",5133
1400000US48201430200,48201430200,"Census Tract 4302, Harris County, Texas",1505
1400000US48201430300,48201430300,"Census Tract 4303, Harris County, Texas",4374
1400000US48201430400,48201430400,"Census Tract 4304, Harris County, Texas",3380
1400000US48201430500,48201430500,"Census Tract 4305, Harris County, Texas",2334
1400000US48201430600,48201430600,"Census Tract 4306, Harris County, Texas",3654
1400000US48201430700,48201430700,"Census Tract 4307, Harris County, Texas",3088
1400000US48201430800,48201430800,"Census Tract 4308, Harris County, Texas",3749
1400000US48201430900,48201430900,"Census Tract 4309, Harris County, Texas",5495
1400000US48201431000,48201431000,"Census Tract 4310, Harris County, Texas",5434
1400000US48201431100,48201431100,"Census Tract 4311, Harris County, Texas",4756
1400000US48201431200,48201431200,"Census Tract 4312, Harris County, Texas",6938
1400000US48201431300,48201431300,"Census Tract 4313, Harris County, Texas",7673
1400000US48201431400,48201431400,"Census Tract 4314, Harris County, Texas",4608
1400000US48201431500,48201431500,"Census Tract 4315, Harris County, Texas",6690
1400000US48201431600,48201431600,"Census Tract 4316, Harris County, Texas",3176
1400000US48201431700,48201431700,"Census Tract 4317, Harris County, Texas",4206
1400000US48201431800,48201431800,"Census Tract 4318, Harris County, Texas",4609
1400000US48201431900,48201431900,"Census Tract 4319, Harris County, Texas",2063
1400000US48201432000,48201432000,"Census Tract 4320, Harris County, Texas",6345
1400000US48201432100,48201432100,"Census Tract 4321, Harris County, Texas",4112
1400000US48201432200,48201432200,"Census Tract 4322, Harris County, Texas",4144
1400000US48201432300,48201432300,"Census Tract 4323, Harris County, Texas",5139
1400000US48201432400,48201432400,"Census Tract 4324, Harris County, Texas",5003
1400000US48201432500,48201432500,"Census Tract 4325, Harris County, Texas",5644
1400000US48201432600,48201432600,"Census Tract 4326, Harris County, Texas",1789
1400000US48201432700,48201432700,"Census Tract 4327, Harris County, Texas",8640
1400000US48201432800,48201432800,"Census Tract 4328, Harris County, Texas",10007
1400000US48201432900,48201432900,"Census Tract 4329, Harris County, Texas",10134
1400000US48201433000,48201433000,"Census Tract 4330, Harris County, Texas",14449
1400000US48201433100,48201433100,"Census Tract 4331, Harris County, Texas",3494
1400000US48201433200,48201433200,"Census Tract 4332, Harris County, Texas",9226
1400000US48201433300,48201433300,"Census Tract 4333, Harris County, Texas",4985
1400000US48201433400,48201433400,"Census Tract 4334, Harris County, Texas",4428
1400000US48201433500,48201433500,"Census Tract 4335, Harris County, Texas",13224
1400000US48201433600,48201433600,"Census Tract 4336, Harris County, Texas",6199
1400000US48201440100,48201440100,"Census Tract 4401, Harris County, Texas",6735
1400000US48201450100,48201450100,"Census Tract 4501, Harris County, Texas",1819
1400000US48201450200,48201450200,"Census Tract 4502, Harris County, Texas",4642
1400000US48201450300,48201450300,"Census Tract 4503, Harris County, Texas",7116
1400000US48201450400,48201450400,"Census Tract 4504, Harris County, Texas",3485
1400000US48201450500,48201450500,"Census Tract 4505, Harris County, Texas",3082
1400000US48201450600,48201450600,"Census Tract 4506, Harris County, Texas",4521
1400000US48201450700,48201450700,"Census Tract 4507, Harris County, Texas",6592
1400000US48201450800,48201450800,"Census Tract 4508, Harris County, Texas",9907
1400000US48201450900,48201450900,"Census Tract 4509, Harris County, Texas",2500
1400000US48201451000,48201451000,"Census Tract 4510, Harris County, Texas",10293
1400000US48201451100,48201451100,"Census Tract 4511, Harris County, Texas",4099
1400000US48201451200,48201451200,"Census Tract 4512, Harris County, Texas",2830
1400000US48201451300,48201451300,"Census Tract 4513, Harris County, Texas",7037
1400000US48201451400,48201451400,"Census Tract 4514, Harris County, Texas",9986
1400000US48201451500,48201451500,"Census Tract 4515, Harris County, Texas",3122
1400000US48201451600,48201451600,"Census Tract 4516, Harris County, Texas",7534
1400000US48201451700,48201451700,"Census Tract 4517, Harris County, Texas",2806
1400000US48201451800,48201451800,"Census Tract 4518, Harris County, Texas",4350
1400000US48201451900,48201451900,"Census Tract 4519, Harris County, Texas",9059
1400000US48201452000,48201452000,"Census Tract 4520, Harris County, Texas",4355
1400000US48201452100,48201452100,"Census Tract 4521, Harris County, Texas",4475
1400000US48201452200,48201452200,"Census Tract 4522, Harris County, Texas",6400
1400000US48201452300,48201452300,"Census Tract 4523, Harris County, Texas",2390
1400000US48201452400,48201452400,"Census Tract 4524, Harris County, Texas",7764
1400000US48201452500,48201452500,"Census Tract 4525, Harris County, Texas",6540
1400000US48201452600,48201452600,"Census Tract 4526, Harris County, Texas",6495
1400000US48201452700,48201452700,"Census Tract 4527, Harris County, Texas",6094
1400000US48201452800,48201452800,"Census Tract 4528, Harris County, Texas",9338
1400000US48201452900,48201452900,"Census Tract 4529, Harris County, Texas",4001
1400000US48201453000,48201453000,"Census Tract 4530, Harris County, Texas",7809
1400000US48201453100,48201453100,"Census Tract 4531, Harris County, Texas",4611
1400000US48201453200,48201453200,"Census Tract 4532, Harris County, Texas",7133
1400000US48201453300,48201453300,"Census Tract 4533, Harris County, Texas",2271
1400000US48201453400,48201453400,"Census Tract 4534, Harris County, Texas",14244
1400000US48201453500,48201453500,"Census Tract 4535, Harris County, Texas",10220
1400000US48201453600,48201453600,"Census Tract 4536, Harris County, Texas",9833
1400000US48201453700,48201453700,"Census Tract 4537, Harris County, Texas",7154
1400000US48201453800,48201453800,"Census Tract 4538, Harris County, Texas",3472
1400000US48201453900,48201453900,"Census Tract 4539, Harris County, Texas",6121
1400000US48201454000,48201454000,"Census Tract 4540, Harris County, Texas",4336
1400000US48201454100,48201454100,"Census Tract 4541, Harris County, Texas",3431
1400000US48201454200,48201454200,"Census Tract 4542, Harris County, Texas",3906
1400000US48201454300,48201454300,"Census Tract 4543, Harris County, Texas",10834
1400000US48201454400,48201454400,"Census Tract 4544, Harris County, Texas",116
1400000US48201454500,48201454500,"Census Tract 4545, Harris County, Texas",8398
1400000US48201454600,48201454600,"Census Tract 4546, Harris County, Texas",2464
1400000US48201454700,48201454700,"Census Tract 4547, Harris County, Texas",7525
1400000US48201454800,48201454800,"Census Tract 4548, Harris County, Texas",6787
1400000US48201454900,48201454900,"Census Tract 4549, Harris County, Texas",5532
1400000US48201455000,48201455000,"Census Tract 4550, Harris County, Texas",2458
1400000US48201455100,48201455100,"Census Tract 4551, Harris County, Texas",10312
1400000US48201455200,48201455200,"Census Tract 4552, Harris County, Texas",4783
1400000US48201455300,48201455300,"Census Tract 4553, Harris County, Texas",53
1400000US48201510100,48201510100,"Census Tract 5101, Harris County, Texas",2150
1400000US48201510200,48201510200,"Census Tract 5102, Harris County, Texas",2693
1400000US48201510300,48201510300,"Census Tract 5103, Harris County, Texas",5217
1400000US48201510400,48201510400,"Census Tract 5104, Harris County, Texas",3586
1400000US48201510500,48201510500,"Census Tract 5105, Harris County, Texas",2977
1400000US48201510600,48201510600,"Census Tract 5106, Harris County, Texas",3801
1400000US48201510700,48201510700,"Census Tract 5107, Harris County, Texas",2168
1400000US48201510800,48201510800,"Census Tract 5108, Harris County, Texas",4688
1400000US48201510900,48201510900,"Census Tract 5109, Harris County, Texas",4725
1400000US48201511000,48201511000,"Census Tract 5110, Harris County, Texas",6275
1400000US48201511100,48201511100,"Census Tract 5111, Harris County, Texas",2219
1400000US48201511200,48201511200,"Census Tract 5112, Harris County, Texas",3569
1400000US48201511300,48201511300,"Census Tract 5113, Harris County, Texas",8154
1400000US48201511400,48201511400,"Census Tract 5114, Harris County, Texas",3435
1400000US48201511500,48201511500,"Census Tract 5115, Harris County, Texas",6862
1400000US48201511600,48201511600,"Census Tract 5116, Harris County, Texas",5452
1400000US48201520100,48201520100,"Census Tract 5201, Harris County, Texas",1615
1400000US48201520200,48201520200,"Census Tract 5202, Harris County, Texas",3423
1400000US48201520300,48201520300,"Census Tract 5203, Harris County, Texas",5567
1400000US48201520400,48201520400,"Census Tract 5204, Harris County, Texas",3223
1400000US48201520500,48201520500,"Census Tract 5205, Harris County, Texas",7805
1400000US48201520600,48201520600,"Census Tract 5206, Harris County, Texas",8885
1400000US48201520700,48201520700,"Census Tract 5207, Harris County, Texas",3596
1400000US48201520800,48201520800,"Census Tract 5208, Harris County, Texas",720
1400000US48201520900,48201520900,"Census Tract 5209, Harris County, Texas",3611
1400000US48201521000,48201521000,"Census Tract 5210, Harris County, Texas",2441
1400000US48201521100,48201521100,"Census Tract 5211, Harris County, Texas",2562
1400000US48201521200,48201521200,"Census Tract 5212, Harris County, Texas",6145
1400000US48201521300,48201521300,"Census Tract 5213, Harris County, Texas",5497
1400000US48201521400,48201521400,"Census Tract 5214, Harris County, Texas",8143
1400000US48201521500,48201521500,"Census Tract 5215, Harris County, Texas",6007
1400000US48201521600,48201521600,"Census Tract 5216, Harris County, Texas",2398
1400000US48201521700,48201521700,"Census Tract 5217, Harris County, Texas",5863
1400000US48201521800,48201521800,"Census Tract 5218, Harris County, Texas",4920
1400000US48201521900,48201521900,"Census Tract 5219, Harris County, Texas",5994
1400000US48201522000,48201522000,"Census Tract 5220, Harris County, Texas",4763
1400000US48201522100,48201522100,"Census Tract 5221, Harris County, Texas",6901
1400000US48201522200,48201522200,"Census Tract 5222, Harris County, Texas",8274
1400000US48201522300,48201522300,"Census Tract 5223, Harris County, Texas",8097
1400000US48201522400,48201522400,"Census Tract 5224, Harris County, Texas",10560
1400000US48201530100,48201530100,"Census Tract 5301, Harris County, Texas",7017
1400000US48201530200,48201530200,"Census Tract 5302, Harris County, Texas",4145
1400000US48201530300,48201530300,"Census Tract 5303, Harris County, Texas",2778
1400000US48201530400,48201530400,"Census Tract 5304, Harris County, Texas",2777
1400000US48201530500,48201530500,"Census Tract 5305, Harris County, Texas",5255
1400000US48201530600,48201530600,"Census Tract 5306, Harris County, Texas",3399
1400000US48201530700,48201530700,"Census Tract 5307, Harris County, Texas",5279
1400000US48201530800,48201530800,"Census Tract 5308, Harris County, Texas",3837
1400000US48201530900,48201530900,"Census Tract 5309, Harris County, Texas",4431
1400000US48201531000,48201531000,"Census Tract 5310, Harris County, Texas",3637
1400000US48201531100,48201531100,"Census Tract 5311, Harris County, Texas",3117
1400000US48201531200,48201531200,"Census Tract 5312, Harris County, Texas",3853
1400000US48201531300,48201531300,"Census Tract 5313, Harris County, Texas",5232
1400000US48201531400,48201531400,"Census Tract 5314, Harris County, Texas",2209
1400000US48201531500,48201531500,"Census Tract 5315, Harris County, Texas",2979
1400000US48201531600,48201531600,"Census Tract 5316, Harris County, Texas",2793
1400000US48201531700,48201531700,"Census Tract 5317, Harris County, Texas",2836
1400000US48201531800,48201531800,"Census Tract 5318, Harris County, Texas",2067
1400000US48201531900,48201531900,"Census Tract 5319, Harris County, Texas",3594
1400000US48201532000,48201532000,"Census Tract 5320, Harris County, Texas",9025
1400000US48201532100,48201532100,"Census Tract 5321, Harris County, Texas",6608
1400000US48201532200,48201532200,"Census Tract 5322, Harris County, Texas",3787
1400000US48201532300,48201532300,"Census Tract 5323, Harris County, Texas",4373
1400000US48201532400,48201532400,"Census Tract 5324, Harris County, Texas",5637
