GEO_id,GEO_id2,GEO_display_label,HD01_VD01,HD02_VD01
1400000US48039662100,48039662100,"Census Tract 6621, Brazoria County, Texas",5377,567
1400000US48039662200,48039662200,"Census Tract 6622, Brazoria County, Texas",6249,489
1400000US48039662300,48039662300,"Census Tract 6623, Brazoria County, Texas",4778,589
1400000US48039662400,48039662400,"Census Tract 6624, Brazoria County, Texas",5937,487
1400000US48039662500,48039662500,"Census Tract 6625, Brazoria County, Texas",2757,211
1400000US48039662600,48039662600,"Census Tract 6626, Brazoria County, Texas",3254,477
1400000US48039662700,48039662700,"Census Tract 6627, Brazoria County, Texas",2540,282
1400000US48039662800,48039662800,"Census Tract 6628, Brazoria County, Texas",5964,401
1400000US48039662900,48039662900,"Census Tract 6629, Brazoria County, Texas",4981,409
1400000US48039663000,48039663000,"Census Tract 6630, Brazoria County, Texas",4027,400
1400000US48039663100,48039663100,"Census Tract 6631, Brazoria County, Texas",6172,489
1400000US48039663200,48039663200,"Census Tract 6632, Brazoria County, Texas",4595,376
1400000US48039663300,48039663300,"Census Tract 6633, Brazoria County, Texas",2151,245
1400000US48039663400,48039663400,"Census Tract 6634, Brazoria County, Texas",7103,436
1400000US48039663500,48039663500,"Census Tract 6635, Brazoria County, Texas",6016,433
1400000US48039663600,48039663600,"Census Tract 6636, Brazoria County, Texas",5250,386
1400000US48039663700,48039663700,"Census Tract 6637, Brazoria County, Texas",3554,135
1400000US48039663800,48039663800,"Census Tract 6638, Brazoria County, Texas",5843,394
1400000US48039663900,48039663900,"Census Tract 6639, Brazoria County, Texas",2217,231
1400000US48039664000,48039664000,"Census Tract 6640, Brazoria County, Texas",3934,381
1400000US48039664100,48039664100,"Census Tract 6641, Brazoria County, Texas",5324,615
1400000US48039664200,48039664200,"Census Tract 6642, Brazoria County, Texas",1880,260
1400000US48039664300,48039664300,"Census Tract 6643, Brazoria County, Texas",5866,524
1400000US48039664400,48039664400,"Census Tract 6644, Brazoria County, Texas",6118,554
1400000US48039664501,48039664501,"Census Tract 6645.01, Brazoria County, Texas",4844,492
1400000US48039990000,48039990000,"Census Tract 9900, Brazoria County, Texas",0,13
1400000US48041000101,48041000101,"Census Tract 1.01, Brazos County, Texas",8033,877
1400000US48041000102,48041000102,"Census Tract 1.02, Brazos County, Texas",6373,443
1400000US48041000103,48041000103,"Census Tract 1.03, Brazos County, Texas",1605,267
1400000US48041000201,48041000201,"Census Tract 2.01, Brazos County, Texas",5937,662
1400000US48041000202,48041000202,"Census Tract 2.02, Brazos County, Texas",7315,812
1400000US48041000300,48041000300,"Census Tract 3, Brazos County, Texas",7908,682
1400000US48041000400,48041000400,"Census Tract 4, Brazos County, Texas",5155,531
1400000US48041000500,48041000500,"Census Tract 5, Brazos County, Texas",6527,616
1400000US48041000603,48041000603,"Census Tract 6.03, Brazos County, Texas",4832,555
1400000US48041000604,48041000604,"Census Tract 6.04, Brazos County, Texas",6015,683
1400000US48041000700,48041000700,"Census Tract 7, Brazos County, Texas",2780,341
1400000US48041000800,48041000800,"Census Tract 8, Brazos County, Texas",4519,497
1400000US48041000900,48041000900,"Census Tract 9, Brazos County, Texas",2447,319
1400000US48041001000,48041001000,"Census Tract 10, Brazos County, Texas",7968,820
1400000US48041001100,48041001100,"Census Tract 11, Brazos County, Texas",4822,532
1400000US48041001301,48041001301,"Census Tract 13.01, Brazos County, Texas",2981,269
1400000US48041001302,48041001302,"Census Tract 13.02, Brazos County, Texas",4065,428
1400000US48041001303,48041001303,"Census Tract 13.03, Brazos County, Texas",5387,678
1400000US48041001400,48041001400,"Census Tract 14, Brazos County, Texas",3236,570
1400000US48041001601,48041001601,"Census Tract 16.01, Brazos County, Texas",5112,584
1400000US48041001604,48041001604,"Census Tract 16.04, Brazos County, Texas",5372,658
1400000US48041001605,48041001605,"Census Tract 16.05, Brazos County, Texas",3919,414
1400000US48041001606,48041001606,"Census Tract 16.06, Brazos County, Texas",2963,328
1400000US48041001701,48041001701,"Census Tract 17.01, Brazos County, Texas",4838,561
1400000US48041001702,48041001702,"Census Tract 17.02, Brazos County, Texas",2611,411
1400000US48041001801,48041001801,"Census Tract 18.01, Brazos County, Texas",4465,706
1400000US48041001803,48041001803,"Census Tract 18.03, Brazos County, Texas",6555,390
1400000US48041001804,48041001804,"Census Tract 18.04, Brazos County, Texas",1274,216
1400000US48041001900,48041001900,"Census Tract 19, Brazos County, Texas",5261,602
1400000US48041002001,48041002001,"Census Tract 20.01, Brazos County, Texas",4708,315
1400000US48041002002,48041002002,"Census Tract 20.02, Brazos County, Texas",6209,460
1400000US48041002006,48041002006,"Census Tract 20.06, Brazos County, Texas",1671,175
1400000US48041002007,48041002007,"Census Tract 20.07, Brazos County, Texas",6731,619
1400000US48041002008,48041002008,"Census Tract 20.08, Brazos County, Texas",5924,457
1400000US48041002009,48041002009,"Census Tract 20.09, Brazos County, Texas",4226,380
1400000US48041002010,48041002010,"Census Tract 20.10, Brazos County, Texas",2711,299
1400000US48041002011,48041002011,"Census Tract 20.11, Brazos County, Texas",2871,397
1400000US48041002012,48041002012,"Census Tract 20.12, Brazos County, Texas",6025,779
1400000US48041002013,48041002013,"Census Tract 20.13, Brazos County, Texas",5063,499
1400000US48041002014,48041002014,"Census Tract 20.14, Brazos County, Texas",1441,242
1400000US48041002015,48041002015,"Census Tract 20.15, Brazos County, Texas",9778,1004
1400000US48041980000,48041980000,"Census Tract 9800, Brazos County, Texas",9,10
1400000US48043950300,48043950300,"Census Tract 9503, Brewster County, Texas",4100,307
1400000US48043950400,48043950400,"Census Tract 9504, Brewster County, Texas",1807,253
1400000US48043950500,48043950500,"Census Tract 9505, Brewster County, Texas",3337,294
1400000US48045950200,48045950200,"Census Tract 9502, Briscoe County, Texas",1615,121
1400000US48047950100,48047950100,"Census Tract 9501, Brooks County, Texas",2345,432
1400000US48047950200,48047950200,"Census Tract 9502, Brooks County, Texas",4880,432
1400000US48049950100,48049950100,"Census Tract 9501, Brown County, Texas",2239,282
1400000US48049950200,48049950200,"Census Tract 9502, Brown County, Texas",4012,425
1400000US48049950300,48049950300,"Census Tract 9503, Brown County, Texas",3270,348
1400000US48049950500,48049950500,"Census Tract 9505, Brown County, Texas",3198,352
1400000US48049950600,48049950600,"Census Tract 9506, Brown County, Texas",2489,362
1400000US48049950700,48049950700,"Census Tract 9507, Brown County, Texas",1626,298
1400000US48049950800,48049950800,"Census Tract 9508, Brown County, Texas",2600,297
1400000US48049950900,48049950900,"Census Tract 9509, Brown County, Texas",4331,355
1400000US48049951000,48049951000,"Census Tract 9510, Brown County, Texas",2244,298
1400000US48049951100,48049951100,"Census Tract 9511, Brown County, Texas",4437,422
1400000US48049951200,48049951200,"Census Tract 9512, Brown County, Texas",4192,350
1400000US48049951300,48049951300,"Census Tract 9513, Brown County, Texas",3304,321
1400000US48051970100,48051970100,"Census Tract 9701, Burleson County, Texas",1159,220
1400000US48051970200,48051970200,"Census Tract 9702, Burleson County, Texas",4506,561
1400000US48051970300,48051970300,"Census Tract 9703, Burleson County, Texas",4066,190
1400000US48051970400,48051970400,"Census Tract 9704, Burleson County, Texas",3311,474
1400000US48051970500,48051970500,"Census Tract 9705, Burleson County, Texas",4159,558
1400000US48053960100,48053960100,"Census Tract 9601, Burnet County, Texas",6179,548
1400000US48053960200,48053960200,"Census Tract 9602, Burnet County, Texas",2832,381
1400000US48053960300,48053960300,"Census Tract 9603, Burnet County, Texas",6593,585
1400000US48053960400,48053960400,"Census Tract 9604, Burnet County, Texas",5349,767
1400000US48053960500,48053960500,"Census Tract 9605, Burnet County, Texas",5971,376
1400000US48053960600,48053960600,"Census Tract 9606, Burnet County, Texas",3647,304
1400000US48053960700,48053960700,"Census Tract 9607, Burnet County, Texas",6509,211
1400000US48053960800,48053960800,"Census Tract 9608, Burnet County, Texas",6150,534
1400000US48055960101,48055960101,"Census Tract 9601.01, Caldwell County, Texas",5638,576
1400000US48055960102,48055960102,"Census Tract 9601.02, Caldwell County, Texas",3650,548
1400000US48055960200,48055960200,"Census Tract 9602, Caldwell County, Texas",5106,436
1400000US48055960300,48055960300,"Census Tract 9603, Caldwell County, Texas",4530,422
1400000US48055960400,48055960400,"Census Tract 9604, Caldwell County, Texas",3536,378
1400000US48055960500,48055960500,"Census Tract 9605, Caldwell County, Texas",8301,740
1400000US48055960600,48055960600,"Census Tract 9606, Caldwell County, Texas",2070,331
1400000US48055960700,48055960700,"Census Tract 9607, Caldwell County, Texas",5634,139
1400000US48057000100,48057000100,"Census Tract 1, Calhoun County, Texas",5438,445
1400000US48057000200,48057000200,"Census Tract 2, Calhoun County, Texas",4657,536
1400000US48057000300,48057000300,"Census Tract 3, Calhoun County, Texas",1415,197
1400000US48057000400,48057000400,"Census Tract 4, Calhoun County, Texas",6280,603
1400000US48057000500,48057000500,"Census Tract 5, Calhoun County, Texas",3713,415
1400000US48057990000,48057990000,"Census Tract 9900, Calhoun County, Texas",0,13
1400000US48059030101,48059030101,"Census Tract 301.01, Callahan County, Texas",4798,306
1400000US48059030102,48059030102,"Census Tract 301.02, Callahan County, Texas",4420,344
1400000US48059030200,48059030200,"Census Tract 302, Callahan County, Texas",4317,284
1400000US48061010100,48061010100,"Census Tract 101, Cameron County, Texas",7933,897
1400000US48061010201,48061010201,"Census Tract 102.01, Cameron County, Texas",2063,360
1400000US48061010203,48061010203,"Census Tract 102.03, Cameron County, Texas",7897,800
1400000US48061010301,48061010301,"Census Tract 103.01, Cameron County, Texas",5504,557
1400000US48061010302,48061010302,"Census Tract 103.02, Cameron County, Texas",8493,878
1400000US48061010401,48061010401,"Census Tract 104.01, Cameron County, Texas",5451,409
1400000US48061010402,48061010402,"Census Tract 104.02, Cameron County, Texas",6301,886
1400000US48061010500,48061010500,"Census Tract 105, Cameron County, Texas",2216,318
1400000US48061010601,48061010601,"Census Tract 106.01, Cameron County, Texas",8685,717
1400000US48061010602,48061010602,"Census Tract 106.02, Cameron County, Texas",1841,193
1400000US48061010700,48061010700,"Census Tract 107, Cameron County, Texas",3240,478
1400000US48061010800,48061010800,"Census Tract 108, Cameron County, Texas",6801,753
1400000US48061010900,48061010900,"Census Tract 109, Cameron County, Texas",1551,272
1400000US48061011000,48061011000,"Census Tract 110, Cameron County, Texas",3321,459
1400000US48061011100,48061011100,"Census Tract 111, Cameron County, Texas",2471,283
1400000US48061011200,48061011200,"Census Tract 112, Cameron County, Texas",2032,475
1400000US48061011301,48061011301,"Census Tract 113.01, Cameron County, Texas",1653,329
1400000US48061011302,48061011302,"Census Tract 113.02, Cameron County, Texas",4127,459
1400000US48061011400,48061011400,"Census Tract 114, Cameron County, Texas",7277,1244
1400000US48061011500,48061011500,"Census Tract 115, Cameron County, Texas",5573,709
1400000US48061011600,48061011600,"Census Tract 116, Cameron County, Texas",6403,582
1400000US48061011700,48061011700,"Census Tract 117, Cameron County, Texas",6388,772
1400000US48061011801,48061011801,"Census Tract 118.01, Cameron County, Texas",5503,607
1400000US48061011802,48061011802,"Census Tract 118.02, Cameron County, Texas",4086,463
1400000US48061011901,48061011901,"Census Tract 119.01, Cameron County, Texas",5750,616
1400000US48061011902,48061011902,"Census Tract 119.02, Cameron County, Texas",4685,846
1400000US48061011903,48061011903,"Census Tract 119.03, Cameron County, Texas",2711,329
1400000US48061012001,48061012001,"Census Tract 120.01, Cameron County, Texas",5930,566
1400000US48061012002,48061012002,"Census Tract 120.02, Cameron County, Texas",6280,809
1400000US48061012101,48061012101,"Census Tract 121.01, Cameron County, Texas",4873,642
1400000US48061012102,48061012102,"Census Tract 121.02, Cameron County, Texas",6180,778
1400000US48061012200,48061012200,"Census Tract 122, Cameron County, Texas",12560,1287
1400000US48061012301,48061012301,"Census Tract 123.01, Cameron County, Texas",4532,461
1400000US48061012304,48061012304,"Census Tract 123.04, Cameron County, Texas",4660,338
1400000US48061012305,48061012305,"Census Tract 123.05, Cameron County, Texas",3227,180
1400000US48061012401,48061012401,"Census Tract 124.01, Cameron County, Texas",7065,681
1400000US48061012402,48061012402,"Census Tract 124.02, Cameron County, Texas",4939,375
1400000US48061012504,48061012504,"Census Tract 125.04, Cameron County, Texas",16467,918
1400000US48061012505,48061012505,"Census Tract 125.05, Cameron County, Texas",9981,991
1400000US48061012506,48061012506,"Census Tract 125.06, Cameron County, Texas",3663,437
1400000US48061012507,48061012507,"Census Tract 125.07, Cameron County, Texas",6326,716
1400000US48061012508,48061012508,"Census Tract 125.08, Cameron County, Texas",3198,548
1400000US48061012607,48061012607,"Census Tract 126.07, Cameron County, Texas",2821,368
1400000US48061012608,48061012608,"Census Tract 126.08, Cameron County, Texas",4110,438
1400000US48061012609,48061012609,"Census Tract 126.09, Cameron County, Texas",8940,825
1400000US48061012612,48061012612,"Census Tract 126.12, Cameron County, Texas",6205,514
1400000US48061012613,48061012613,"Census Tract 126.13, Cameron County, Texas",4773,512
1400000US48061012700,48061012700,"Census Tract 127, Cameron County, Texas",5617,602
1400000US48061012800,48061012800,"Census Tract 128, Cameron County, Texas",4958,426
1400000US48061012900,48061012900,"Census Tract 129, Cameron County, Texas",4204,507
1400000US48061013002,48061013002,"Census Tract 130.02, Cameron County, Texas",4057,498
1400000US48061013003,48061013003,"Census Tract 130.03, Cameron County, Texas",1902,238
1400000US48061013004,48061013004,"Census Tract 130.04, Cameron County, Texas",2874,339
1400000US48061013102,48061013102,"Census Tract 131.02, Cameron County, Texas",3839,473
1400000US48061013104,48061013104,"Census Tract 131.04, Cameron County, Texas",3993,386
1400000US48061013106,48061013106,"Census Tract 131.06, Cameron County, Texas",4071,513
1400000US48061013203,48061013203,"Census Tract 132.03, Cameron County, Texas",2254,572
1400000US48061013204,48061013204,"Census Tract 132.04, Cameron County, Texas",2281,407
1400000US48061013205,48061013205,"Census Tract 132.05, Cameron County, Texas",3728,474
1400000US48061013206,48061013206,"Census Tract 132.06, Cameron County, Texas",3344,538
1400000US48061013207,48061013207,"Census Tract 132.07, Cameron County, Texas",4511,716
1400000US48061013303,48061013303,"Census Tract 133.03, Cameron County, Texas",4203,419
1400000US48061013305,48061013305,"Census Tract 133.05, Cameron County, Texas",4278,607
1400000US48061013306,48061013306,"Census Tract 133.06, Cameron County, Texas",3012,313
1400000US48061013307,48061013307,"Census Tract 133.07, Cameron County, Texas",1781,405
1400000US48061013308,48061013308,"Census Tract 133.08, Cameron County, Texas",3140,372
1400000US48061013309,48061013309,"Census Tract 133.09, Cameron County, Texas",3265,307
1400000US48061013401,48061013401,"Census Tract 134.01, Cameron County, Texas",2242,353
1400000US48061013402,48061013402,"Census Tract 134.02, Cameron County, Texas",1833,272
1400000US48061013500,48061013500,"Census Tract 135, Cameron County, Texas",2537,260
1400000US48061013600,48061013600,"Census Tract 136, Cameron County, Texas",3252,402
1400000US48061013700,48061013700,"Census Tract 137, Cameron County, Texas",3917,647
1400000US48061013801,48061013801,"Census Tract 138.01, Cameron County, Texas",2906,408
1400000US48061013802,48061013802,"Census Tract 138.02, Cameron County, Texas",4072,575
1400000US48061013901,48061013901,"Census Tract 139.01, Cameron County, Texas",3140,287
1400000US48061013902,48061013902,"Census Tract 139.02, Cameron County, Texas",3912,571
1400000US48061013903,48061013903,"Census Tract 139.03, Cameron County, Texas",4648,702
1400000US48061014001,48061014001,"Census Tract 140.01, Cameron County, Texas",1959,260
1400000US48061014002,48061014002,"Census Tract 140.02, Cameron County, Texas",2630,338
1400000US48061014100,48061014100,"Census Tract 141, Cameron County, Texas",11552,1111
1400000US48061014200,48061014200,"Census Tract 142, Cameron County, Texas",5034,796
1400000US48061014300,48061014300,"Census Tract 143, Cameron County, Texas",4879,448
1400000US48061014400,48061014400,"Census Tract 144, Cameron County, Texas",15187,1127
1400000US48061014500,48061014500,"Census Tract 145, Cameron County, Texas",9012,716
1400000US48061980001,48061980001,"Census Tract 9800.01, Cameron County, Texas",0,13
1400000US48061980100,48061980100,"Census Tract 9801, Cameron County, Texas",0,13
1400000US48061990000,48061990000,"Census Tract 9900, Cameron County, Texas",0,13
1400000US48063950101,48063950101,"Census Tract 9501.01, Camp County, Texas",3019,355
1400000US48063950102,48063950102,"Census Tract 9501.02, Camp County, Texas",4506,354
1400000US48063950200,48063950200,"Census Tract 9502, Camp County, Texas",4890,170
1400000US48065950100,48065950100,"Census Tract 9501, Carson County, Texas",2400,189
1400000US48065950200,48065950200,"Census Tract 9502, Carson County, Texas",3758,189
1400000US48067950100,48067950100,"Census Tract 9501, Cass County, Texas",6272,452
1400000US48067950200,48067950200,"Census Tract 9502, Cass County, Texas",2892,368
1400000US48067950300,48067950300,"Census Tract 9503, Cass County, Texas",2042,213
1400000US48067950400,48067950400,"Census Tract 9504, Cass County, Texas",5264,176
1400000US48067950500,48067950500,"Census Tract 9505, Cass County, Texas",2666,304
1400000US48067950600,48067950600,"Census Tract 9506, Cass County, Texas",5772,464
1400000US48067950700,48067950700,"Census Tract 9507, Cass County, Texas",5436,463
1400000US48069950100,48069950100,"Census Tract 9501, Castro County, Texas",1235,175
1400000US48069950200,48069950200,"Census Tract 9502, Castro County, Texas",4430,54
1400000US48069950300,48069950300,"Census Tract 9503, Castro County, Texas",2381,190
1400000US48071710100,48071710100,"Census Tract 7101, Chambers County, Texas",7474,537
1400000US48071710200,48071710200,"Census Tract 7102, Chambers County, Texas",16995,749
1400000US48071710300,48071710300,"Census Tract 7103, Chambers County, Texas",2364,428
1400000US48071710401,48071710401,"Census Tract 7104.01, Chambers County, Texas",5215,640
1400000US48071710500,48071710500,"Census Tract 7105, Chambers County, Texas",3522,400
1400000US48071710600,48071710600,"Census Tract 7106, Chambers County, Texas",0,13
1400000US48071990000,48071990000,"Census Tract 9900, Chambers County, Texas",0,13
1400000US48073950100,48073950100,"Census Tract 9501, Cherokee County, Texas",4289,358
1400000US48073950200,48073950200,"Census Tract 9502, Cherokee County, Texas",5617,568
1400000US48073950300,48073950300,"Census Tract 9503, Cherokee County, Texas",7360,782
1400000US48073950400,48073950400,"Census Tract 9504, Cherokee County, Texas",1782,321
1400000US48073950500,48073950500,"Census Tract 9505, Cherokee County, Texas",4087,429
1400000US48073950600,48073950600,"Census Tract 9506, Cherokee County, Texas",5656,487
1400000US48073950700,48073950700,"Census Tract 9507, Cherokee County, Texas",3854,415
1400000US48073950801,48073950801,"Census Tract 9508.01, Cherokee County, Texas",5029,657
1400000US48073950802,48073950802,"Census Tract 9508.02, Cherokee County, Texas",3780,431
1400000US48073950900,48073950900,"Census Tract 9509, Cherokee County, Texas",3918,408
1400000US48073951000,48073951000,"Census Tract 9510, Cherokee County, Texas",3818,448
1400000US48073951100,48073951100,"Census Tract 9511, Cherokee County, Texas",1675,231
1400000US48075950100,48075950100,"Census Tract 9501, Childress County, Texas",2122,248
1400000US48075950200,48075950200,"Census Tract 9502, Childress County, Texas",4935,248
1400000US48077030200,48077030200,"Census Tract 302, Clay County, Texas",3321,162
1400000US48077030301,48077030301,"Census Tract 303.01, Clay County, Texas",4580,199
1400000US48077030302,48077030302,"Census Tract 303.02, Clay County, Texas",2750,170
1400000US48079950100,48079950100,"Census Tract 9501, Cochran County, Texas",3068,
1400000US48081950100,48081950100,"Census Tract 9501, Coke County, Texas",1678,151
1400000US48081950200,48081950200,"Census Tract 9502, Coke County, Texas",1593,151
1400000US48083950300,48083950300,"Census Tract 9503, Coleman County, Texas",4598,70
1400000US48083950600,48083950600,"Census Tract 9506, Coleman County, Texas",1387,165
1400000US48083950700,48083950700,"Census Tract 9507, Coleman County, Texas",2759,180
1400000US48085030100,48085030100,"Census Tract 301, Collin County, Texas",6341,645
1400000US48085030201,48085030201,"Census Tract 302.01, Collin County, Texas",2358,322
1400000US48085030202,48085030202,"Census Tract 302.02, Collin County, Texas",2103,246
1400000US48085030203,48085030203,"Census Tract 302.03, Collin County, Texas",14273,633
1400000US48085030301,48085030301,"Census Tract 303.01, Collin County, Texas",3066,317
1400000US48085030302,48085030302,"Census Tract 303.02, Collin County, Texas",1972,188
1400000US48085030303,48085030303,"Census Tract 303.03, Collin County, Texas",5599,346
1400000US48085030304,48085030304,"Census Tract 303.04, Collin County, Texas",2791,314
1400000US48085030305,48085030305,"Census Tract 303.05, Collin County, Texas",8682,530
1400000US48085030403,48085030403,"Census Tract 304.03, Collin County, Texas",5036,273
1400000US48085030404,48085030404,"Census Tract 304.04, Collin County, Texas",5760,313
1400000US48085030405,48085030405,"Census Tract 304.05, Collin County, Texas",4929,370
1400000US48085030406,48085030406,"Census Tract 304.06, Collin County, Texas",2680,291
1400000US48085030407,48085030407,"Census Tract 304.07, Collin County, Texas",3705,242
1400000US48085030408,48085030408,"Census Tract 304.08, Collin County, Texas",6730,795
1400000US48085030504,48085030504,"Census Tract 305.04, Collin County, Texas",2539,313
1400000US48085030505,48085030505,"Census Tract 305.05, Collin County, Texas",3191,477
1400000US48085030506,48085030506,"Census Tract 305.06, Collin County, Texas",2851,194
1400000US48085030507,48085030507,"Census Tract 305.07, Collin County, Texas",1851,101
1400000US48085030508,48085030508,"Census Tract 305.08, Collin County, Texas",6029,585
1400000US48085030509,48085030509,"Census Tract 305.09, Collin County, Texas",2339,213
1400000US48085030510,48085030510,"Census Tract 305.10, Collin County, Texas",3040,210
1400000US48085030511,48085030511,"Census Tract 305.11, Collin County, Texas",4872,324
1400000US48085030512,48085030512,"Census Tract 305.12, Collin County, Texas",4463,269
1400000US48085030513,48085030513,"Census Tract 305.13, Collin County, Texas",5137,600
1400000US48085030514,48085030514,"Census Tract 305.14, Collin County, Texas",6919,430
1400000US48085030515,48085030515,"Census Tract 305.15, Collin County, Texas",6567,575
1400000US48085030516,48085030516,"Census Tract 305.16, Collin County, Texas",5706,416
1400000US48085030517,48085030517,"Census Tract 305.17, Collin County, Texas",5918,393
1400000US48085030518,48085030518,"Census Tract 305.18, Collin County, Texas",2060,253
1400000US48085030519,48085030519,"Census Tract 305.19, Collin County, Texas",1757,172
1400000US48085030520,48085030520,"Census Tract 305.20, Collin County, Texas",4974,365
1400000US48085030521,48085030521,"Census Tract 305.21, Collin County, Texas",3517,388
1400000US48085030522,48085030522,"Census Tract 305.22, Collin County, Texas",4611,288
1400000US48085030523,48085030523,"Census Tract 305.23, Collin County, Texas",8395,748
1400000US48085030524,48085030524,"Census Tract 305.24, Collin County, Texas",2261,168
1400000US48085030525,48085030525,"Census Tract 305.25, Collin County, Texas",6409,414
1400000US48085030526,48085030526,"Census Tract 305.26, Collin County, Texas",7977,471
1400000US48085030527,48085030527,"Census Tract 305.27, Collin County, Texas",4126,353
1400000US48085030528,48085030528,"Census Tract 305.28, Collin County, Texas",7801,486
1400000US48085030529,48085030529,"Census Tract 305.29, Collin County, Texas",3325,333
1400000US48085030530,48085030530,"Census Tract 305.30, Collin County, Texas",6529,333
1400000US48085030531,48085030531,"Census Tract 305.31, Collin County, Texas",5479,324
1400000US48085030601,48085030601,"Census Tract 306.01, Collin County, Texas",9302,606
1400000US48085030603,48085030603,"Census Tract 306.03, Collin County, Texas",7405,633
1400000US48085030604,48085030604,"Census Tract 306.04, Collin County, Texas",2942,185
1400000US48085030605,48085030605,"Census Tract 306.05, Collin County, Texas",6675,468
1400000US48085030701,48085030701,"Census Tract 307.01, Collin County, Texas",3424,620
1400000US48085030702,48085030702,"Census Tract 307.02, Collin County, Texas",4484,600
1400000US48085030801,48085030801,"Census Tract 308.01, Collin County, Texas",3635,474
1400000US48085030802,48085030802,"Census Tract 308.02, Collin County, Texas",6087,654
1400000US48085030900,48085030900,"Census Tract 309, Collin County, Texas",9263,927
1400000US48085031001,48085031001,"Census Tract 310.01, Collin County, Texas",7008,651
1400000US48085031003,48085031003,"Census Tract 310.03, Collin County, Texas",4297,380
1400000US48085031004,48085031004,"Census Tract 310.04, Collin County, Texas",5577,473
1400000US48085031100,48085031100,"Census Tract 311, Collin County, Texas",9469,748
1400000US48085031201,48085031201,"Census Tract 312.01, Collin County, Texas",5201,385
1400000US48085031202,48085031202,"Census Tract 312.02, Collin County, Texas",4389,503
1400000US48085031308,48085031308,"Census Tract 313.08, Collin County, Texas",6208,425
1400000US48085031309,48085031309,"Census Tract 313.09, Collin County, Texas",9434,607
1400000US48085031310,48085031310,"Census Tract 313.10, Collin County, Texas",9648,727
1400000US48085031311,48085031311,"Census Tract 313.11, Collin County, Texas",9424,643
1400000US48085031312,48085031312,"Census Tract 313.12, Collin County, Texas",6544,351
1400000US48085031313,48085031313,"Census Tract 313.13, Collin County, Texas",12480,804
1400000US48085031314,48085031314,"Census Tract 313.14, Collin County, Texas",2433,380
1400000US48085031315,48085031315,"Census Tract 313.15, Collin County, Texas",17678,1171
1400000US48085031316,48085031316,"Census Tract 313.16, Collin County, Texas",6343,395
1400000US48085031317,48085031317,"Census Tract 313.17, Collin County, Texas",8141,564
1400000US48085031405,48085031405,"Census Tract 314.05, Collin County, Texas",18097,649
1400000US48085031406,48085031406,"Census Tract 314.06, Collin County, Texas",16886,699
1400000US48085031407,48085031407,"Census Tract 314.07, Collin County, Texas",7609,563
1400000US48085031408,48085031408,"Census Tract 314.08, Collin County, Texas",3319,248
1400000US48085031409,48085031409,"Census Tract 314.09, Collin County, Texas",10464,580
1400000US48085031410,48085031410,"Census Tract 314.10, Collin County, Texas",8711,511
1400000US48085031411,48085031411,"Census Tract 314.11, Collin County, Texas",5567,346
1400000US48085031504,48085031504,"Census Tract 315.04, Collin County, Texas",6638,387
1400000US48085031505,48085031505,"Census Tract 315.05, Collin County, Texas",8094,407
1400000US48085031506,48085031506,"Census Tract 315.06, Collin County, Texas",8029,739
1400000US48085031507,48085031507,"Census Tract 315.07, Collin County, Texas",4330,276
1400000US48085031508,48085031508,"Census Tract 315.08, Collin County, Texas",5875,560
1400000US48085031611,48085031611,"Census Tract 316.11, Collin County, Texas",3366,272
1400000US48085031612,48085031612,"Census Tract 316.12, Collin County, Texas",6541,532
1400000US48085031613,48085031613,"Census Tract 316.13, Collin County, Texas",5146,293
1400000US48085031621,48085031621,"Census Tract 316.21, Collin County, Texas",5486,514
1400000US48085031622,48085031622,"Census Tract 316.22, Collin County, Texas",5597,426
1400000US48085031623,48085031623,"Census Tract 316.23, Collin County, Texas",3012,252
1400000US48085031624,48085031624,"Census Tract 316.24, Collin County, Texas",3748,372
1400000US48085031625,48085031625,"Census Tract 316.25, Collin County, Texas",4389,260
1400000US48085031626,48085031626,"Census Tract 316.26, Collin County, Texas",2475,135
1400000US48085031627,48085031627,"Census Tract 316.27, Collin County, Texas",5171,336
1400000US48085031628,48085031628,"Census Tract 316.28, Collin County, Texas",3493,293
1400000US48085031629,48085031629,"Census Tract 316.29, Collin County, Texas",3483,385
1400000US48085031630,48085031630,"Census Tract 316.30, Collin County, Texas",4158,301
1400000US48085031631,48085031631,"Census Tract 316.31, Collin County, Texas",4783,389
1400000US48085031632,48085031632,"Census Tract 316.32, Collin County, Texas",5801,432
1400000US48085031633,48085031633,"Census Tract 316.33, Collin County, Texas",3788,310
1400000US48085031634,48085031634,"Census Tract 316.34, Collin County, Texas",3292,405
1400000US48085031635,48085031635,"Census Tract 316.35, Collin County, Texas",4237,365
1400000US48085031636,48085031636,"Census Tract 316.36, Collin County, Texas",6923,371
1400000US48085031637,48085031637,"Census Tract 316.37, Collin County, Texas",6624,395
1400000US48085031638,48085031638,"Census Tract 316.38, Collin County, Texas",7427,283
1400000US48085031639,48085031639,"Census Tract 316.39, Collin County, Texas",6314,359
1400000US48085031640,48085031640,"Census Tract 316.40, Collin County, Texas",7546,662
1400000US48085031641,48085031641,"Census Tract 316.41, Collin County, Texas",6812,378
1400000US48085031642,48085031642,"Census Tract 316.42, Collin County, Texas",4660,198
1400000US48085031643,48085031643,"Census Tract 316.43, Collin County, Texas",4263,272
1400000US48085031645,48085031645,"Census Tract 316.45, Collin County, Texas",2050,98
